구분번호,발생년월,주야,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령대,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령대,피해운전자 상해정도
2024012876,2024년 1월,주간,서울특별시 금천구,부상신고사고,0,0,0,1,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,남,41-50세,상해없음,보행자,남,51-60세,부상신고
2024013160,2024년 1월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,이륜,남,31-40세,경상,승용,남,65세 이상,기타불명
2024013531,2024년 1월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,교차로 - 교차로부근,승합,남,65세 이상,상해없음,이륜,남,31-40세,경상
2024013625,2024년 1월,주간,서울특별시 금천구,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,남,41-50세,상해없음,보행자,여,65세 이상,중상
2024013772,2024년 1월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,31-40세,기타불명,승용,여,65세 이상,경상
2024014043,2024년 1월,야간,서울특별시 금천구,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,21-30세,상해없음,보행자,남,61-64세,중상
2024014396,2024년 1월,주간,서울특별시 금천구,경상사고,0,0,2,1,차대사람 - 기타,안전운전불이행,건조,흐림,교차로 - 교차로안,승용,여,65세 이상,부상신고,보행자,남,51-60세,경상
2024014463,2024년 1월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,기타불명,기타불명,기타불명,기타불명,승용,여,31-40세,경상
2024014733,2024년 1월,주간,서울특별시 금천구,중상사고,0,1,0,0,차대차 - 충돌,중앙선침범,건조,맑음,단일로 - 기타,이륜,남,21-30세,중상,승용,남,65세 이상,상해없음
2024016186,2024년 2월,야간,서울특별시 금천구,경상사고,0,0,1,2,차대차 - 기타,신호위반,건조,맑음,단일로 - 터널,승용,남,65세 이상,상해없음,화물,남,41-50세,상해없음
2024016473,2024년 2월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,31-40세,상해없음,승용,남,41-50세,경상
2024017472,2024년 2월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,젖음/습기,비,교차로 - 교차로안,승용,남,51-60세,기타불명,승용,남,41-50세,경상
2024017590,2024년 2월,야간,서울특별시 금천구,중상사고,0,1,3,0,차대차 - 추돌,안전운전불이행,젖음/습기,눈,교차로 - 교차로부근,승용,남,41-50세,상해없음,승용,여,51-60세,중상
2024018029,2024년 2월,야간,서울특별시 금천구,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,젖음/습기,흐림,교차로 - 교차로안,화물,남,65세 이상,상해없음,보행자,여,65세 이상,중상
2024018140,2024년 2월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,기타 - 기타,개인형이동수단(PM),여,20세 이하,경상,승합,남,61-64세,상해없음
2024018474,2024년 2월,주간,서울특별시 금천구,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승합,남,51-60세,상해없음,,,,
2024018931,2024년 2월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,21-30세,상해없음,화물,남,41-50세,경상
2024018955,2024년 2월,주간,서울특별시 금천구,경상사고,0,0,2,0,차대차 - 충돌,신호위반,건조,맑음,단일로 - 지하차도(도로)내,승용,남,41-50세,경상,승용,남,31-40세,경상
2024019233,2024년 2월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,21-30세,상해없음,이륜,남,61-64세,경상
2024019641,2024년 2월,주간,서울특별시 금천구,경상사고,0,0,1,0,차량단독 - 기타,기타,건조,맑음,단일로 - 기타,승합,남,51-60세,상해없음,,,,
2024019749,2024년 2월,야간,서울특별시 금천구,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,기타불명,기타불명,기타불명,보행자,여,65세 이상,부상신고
2024020163,2024년 2월,주간,서울특별시 금천구,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,승용,남,51-60세,경상
2024020197,2024년 2월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,65세 이상,기타불명,승용,여,51-60세,경상
2024020521,2024년 2월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,61-64세,상해없음,승용,남,21-30세,경상
2024020753,2024년 2월,주간,서울특별시 금천구,중상사고,0,1,0,0,차대사람 - 횡단중,기타,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,보행자,남,31-40세,중상
2024020840,2024년 2월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,41-50세,상해없음,승합,남,41-50세,경상
2024021169,2024년 2월,야간,서울특별시 금천구,경상사고,0,0,1,1,차대차 - 충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,41-50세,부상신고,화물,남,31-40세,경상
2024021450,2024년 2월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,화물,남,41-50세,경상
2024021525,2024년 2월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,31-40세,상해없음,보행자,남,61-64세,경상
2024021810,2024년 2월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,기타불명,승용,남,41-50세,경상
2024022067,2024년 2월,야간,서울특별시 금천구,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,기타,교차로 - 교차로안,화물,남,51-60세,상해없음,보행자,남,51-60세,중상
2024022080,2024년 2월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,이륜,남,21-30세,기타불명
2024022225,2024년 2월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,51-60세,상해없음,승용,남,21-30세,경상
2024022337,2024년 2월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,21-30세,상해없음,보행자,남,31-40세,경상
2024022338,2024년 2월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,승용,남,31-40세,경상
2024022362,2024년 2월,주간,서울특별시 금천구,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,21-30세,부상신고,승용,남,65세 이상,상해없음
2024023172,2024년 2월,주간,서울특별시 금천구,경상사고,0,0,3,0,차대차 - 기타,신호위반,건조,맑음,단일로 - 기타,승용,여,41-50세,상해없음,승용,여,65세 이상,상해없음
2024023206,2024년 2월,주간,서울특별시 금천구,중상사고,0,1,0,0,차대사람 - 기타,기타,건조,맑음,단일로 - 기타,승합,남,41-50세,기타불명,보행자,여,41-50세,중상
2024023305,2024년 2월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,젖음/습기,비,기타 - 기타,승용,남,31-40세,상해없음,보행자,여,65세 이상,경상
2024023334,2024년 2월,주간,서울특별시 금천구,경상사고,0,0,2,0,차대차 - 충돌,안전운전불이행,젖음/습기,비,교차로 - 교차로부근,승용,남,41-50세,상해없음,승용,남,41-50세,상해없음
2024023710,2024년 2월,주간,서울특별시 금천구,부상신고사고,0,0,0,1,차대차 - 충돌,안전운전불이행,젖음/습기,비,교차로 - 교차로안,승용,여,51-60세,상해없음,승용,남,21-30세,상해없음
2024024281,2024년 2월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,21-30세,상해없음,승용,남,41-50세,경상
2024024549,2024년 2월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,화물,남,31-40세,상해없음,화물,남,31-40세,경상
2024024581,2024년 2월,주간,서울특별시 금천구,부상신고사고,0,0,0,1,차대차 - 충돌,기타,건조,맑음,교차로 - 교차로안,자전거,여,51-60세,부상신고,화물,남,61-64세,상해없음
2024024837,2024년 2월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,단일로 - 기타,승용,남,41-50세,상해없음,승용,남,31-40세,경상
2024025122,2024년 2월,야간,서울특별시 금천구,사망사고,1,0,0,0,차대차 - 추돌,안전운전불이행,적설,눈,단일로 - 기타,승용,남,31-40세,사망,승용,여,51-60세,기타불명
2024025138,2024년 2월,주간,서울특별시 금천구,경상사고,0,0,1,0,차량단독 - 기타,기타,건조,맑음,단일로 - 기타,승합,남,21-30세,상해없음,,,,
2024025810,2024년 2월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,젖음/습기,맑음,교차로 - 교차로안,승용,여,61-64세,상해없음,이륜,남,21-30세,경상
2024026052,2024년 2월,야간,서울특별시 금천구,경상사고,0,0,3,0,차대차 - 충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,41-50세,기타불명,승용,남,21-30세,경상
2024026537,2024년 2월,야간,서울특별시 금천구,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,젖음/습기,비,단일로 - 기타,승용,남,65세 이상,상해없음,승용,남,41-50세,경상
2024026756,2024년 2월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,승합,남,65세 이상,상해없음,보행자,여,65세 이상,경상
2024026856,2024년 2월,주간,서울특별시 금천구,경상사고,0,0,3,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,65세 이상,상해없음,승용,남,31-40세,경상
2024027073,2024년 2월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,승용,남,41-50세,경상
2024027086,2024년 2월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,주차장 - 주차장,화물,남,65세 이상,상해없음,화물,남,21-30세,경상
2024027192,2024년 2월,주간,서울특별시 금천구,경상사고,0,0,1,1,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,31-40세,부상신고,이륜,남,41-50세,경상
2024027360,2024년 2월,주간,서울특별시 금천구,경상사고,0,0,1,1,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 교량,이륜,남,31-40세,부상신고,승용,남,31-40세,경상
2024028169,2024년 2월,주간,서울특별시 금천구,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,41-50세,경상,승용,여,41-50세,경상
2024028375,2024년 2월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,31-40세,상해없음,보행자,남,21-30세,경상
2024028391,2024년 2월,야간,서울특별시 금천구,경상사고,0,0,2,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,이륜,남,20세 이하,경상,승합,남,31-40세,경상
2024028392,2024년 2월,야간,서울특별시 금천구,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,이륜,남,20세 이하,기타불명,보행자,여,21-30세,중상
2024028782,2024년 2월,야간,서울특별시 금천구,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승합,남,51-60세,상해없음,보행자,남,65세 이상,중상
2024029581,2024년 3월,주간,서울특별시 금천구,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,기타불명,이륜,남,41-50세,중상
2024029717,2024년 3월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,사륜오토바이(ATV),남,21-30세,경상
2024029775,2024년 3월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 충돌,신호위반,젖음/습기,흐림,교차로 - 교차로안,승용,남,31-40세,상해없음,승용,남,51-60세,경상
2024029783,2024년 3월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,보행자,남,51-60세,경상
2024029925,2024년 3월,주간,서울특별시 금천구,부상신고사고,0,0,0,1,차대차 - 충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,자전거,남,41-50세,부상신고
2024030082,2024년 3월,야간,서울특별시 금천구,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,65세 이상,기타불명,승용,남,31-40세,중상
2024030421,2024년 3월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,기타 - 기타,승용,남,65세 이상,상해없음,승용,여,65세 이상,경상
2024030589,2024년 3월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,31-40세,상해없음,보행자,여,61-64세,경상
2024030614,2024년 3월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,이륜,남,21-30세,경상
2024030902,2024년 3월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 고가도로위,승용,남,65세 이상,상해없음,승용,여,41-50세,경상
2024030951,2024년 3월,주간,서울특별시 금천구,경상사고,0,0,1,1,차대차 - 기타,안전거리미확보,건조,맑음,교차로 - 교차로안,화물,남,41-50세,부상신고,승용,남,21-30세,경상
2024031011,2024년 3월,야간,서울특별시 금천구,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,21-30세,기타불명,승용,남,51-60세,경상
2024031076,2024년 3월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 충돌,신호위반,건조,맑음,단일로 - 기타,승용,남,65세 이상,기타불명,이륜,남,31-40세,경상
2024031169,2024년 3월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대사람 - 기타,기타,건조,맑음,단일로 - 기타,이륜,남,21-30세,상해없음,보행자,남,21-30세,경상
2024031253,2024년 3월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,단일로 - 기타,화물,남,21-30세,상해없음,화물,남,41-50세,경상
2024031297,2024년 3월,주간,서울특별시 금천구,경상사고,0,0,1,1,차대차 - 기타,안전거리미확보,건조,맑음,교차로 - 교차로안,승용,남,51-60세,부상신고,승용,남,51-60세,경상
2024031357,2024년 3월,주간,서울특별시 금천구,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,화물,남,51-60세,상해없음,승용,남,31-40세,경상
2024031381,2024년 3월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대사람 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,보행자,남,31-40세,경상
2024032008,2024년 3월,야간,서울특별시 금천구,경상사고,0,0,3,1,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,이륜,남,41-50세,부상신고
2024032203,2024년 3월,주간,서울특별시 금천구,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,화물,남,65세 이상,상해없음,보행자,남,65세 이상,중상
2024032436,2024년 3월,주간,서울특별시 금천구,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,65세 이상,상해없음,화물,남,31-40세,경상
2024032794,2024년 3월,주간,서울특별시 금천구,경상사고,0,0,6,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승합,남,51-60세,상해없음,승용,여,21-30세,경상
2024033012,2024년 3월,주간,서울특별시 금천구,경상사고,0,0,4,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,61-64세,상해없음,승용,남,41-50세,경상
2024033147,2024년 3월,야간,서울특별시 금천구,중상사고,0,1,1,0,차대차 - 충돌,기타,건조,맑음,교차로 - 교차로안,이륜,남,51-60세,경상,이륜,남,51-60세,중상
2024033478,2024년 3월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,65세 이상,기타불명,승용,남,41-50세,경상
2024033963,2024년 3월,야간,서울특별시 금천구,경상사고,0,0,1,1,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,51-60세,부상신고,승용,남,31-40세,경상
2024034220,2024년 3월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,65세 이상,상해없음,보행자,여,13-20세,경상
2024034516,2024년 3월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,이륜,남,51-60세,경상
2024034684,2024년 3월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,31-40세,상해없음,보행자,남,21-30세,경상
2024034832,2024년 3월,주간,서울특별시 금천구,중상사고,0,1,0,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,화물,남,61-64세,상해없음,승용,남,31-40세,중상
2024034881,2024년 3월,주간,서울특별시 금천구,사망사고,1,0,0,0,차량단독 - 전도전복,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,65세 이상,사망,,,,
2024034941,2024년 3월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,31-40세,기타불명,화물,남,41-50세,경상
2024035081,2024년 3월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,51-60세,상해없음,이륜,남,31-40세,경상
2024035218,2024년 3월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,화물,남,65세 이상,상해없음,승용,남,31-40세,경상
2024035450,2024년 3월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,건조,맑음,단일로 - 기타,개인형이동수단(PM),남,20세 이하,상해없음,보행자,여,13-20세,경상
2024035603,2024년 3월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 충돌,신호위반,건조,맑음,단일로 - 기타,승용,남,31-40세,상해없음,승용,여,51-60세,경상
2024035632,2024년 3월,야간,서울특별시 금천구,중상사고,0,1,0,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,31-40세,상해없음,원동기,남,21-30세,중상
2024035633,2024년 3월,야간,서울특별시 금천구,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,51-60세,상해없음,보행자,여,51-60세,중상
2024035815,2024년 3월,주간,서울특별시 금천구,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,원동기,남,51-60세,중상,승용,남,21-30세,상해없음
2024035902,2024년 3월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 충돌,기타,건조,맑음,교차로 - 교차로안,화물,남,65세 이상,상해없음,이륜,남,41-50세,경상
2024036130,2024년 3월,야간,서울특별시 금천구,중상사고,0,1,0,0,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,51-60세,상해없음,,,,
2024036169,2024년 3월,야간,서울특별시 금천구,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,31-40세,상해없음,승용,남,31-40세,중상
2024037072,2024년 3월,야간,서울특별시 금천구,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,기타,기타 - 기타,승용,남,31-40세,상해없음,보행자,남,65세 이상,중상
2024037102,2024년 3월,야간,서울특별시 금천구,부상신고사고,0,0,0,1,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,승용,남,21-30세,부상신고
2024037123,2024년 3월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,이륜,남,21-30세,경상,보행자,남,31-40세,상해없음
2024037537,2024년 3월,주간,서울특별시 금천구,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,51-60세,상해없음,이륜,남,13-20세,중상
2024037988,2024년 3월,주간,서울특별시 금천구,경상사고,0,0,4,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,31-40세,경상,승용,남,31-40세,경상
2024038060,2024년 3월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,21-30세,상해없음,보행자,남,65세 이상,경상
2024038138,2024년 3월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승합,남,51-60세,상해없음,화물,남,41-50세,상해없음
2024038164,2024년 3월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,승용,여,51-60세,경상
2024038254,2024년 3월,주간,서울특별시 금천구,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,승합,남,41-50세,중상
2024038367,2024년 3월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대사람 - 보도통행중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,65세 이상,상해없음,보행자,여,41-50세,경상
2024039315,2024년 3월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대사람 - 기타,신호위반,건조,맑음,교차로 - 교차로부근,이륜,남,61-64세,상해없음,보행자,여,51-60세,경상
2024039336,2024년 3월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,41-50세,상해없음,승용,남,31-40세,상해없음
2024039479,2024년 3월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,교차로 - 교차로안,승용,남,65세 이상,상해없음,승합,남,51-60세,상해없음
2024039628,2024년 3월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,기타불명,이륜,남,21-30세,경상
2024039843,2024년 3월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,65세 이상,상해없음,보행자,남,51-60세,경상
2024039901,2024년 3월,야간,서울특별시 금천구,경상사고,0,0,4,0,차대차 - 충돌,안전운전불이행,젖음/습기,흐림,단일로 - 기타,건설기계,남,31-40세,상해없음,승용,여,41-50세,경상
2024040391,2024년 3월,주간,서울특별시 금천구,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31-40세,기타불명,승용,남,31-40세,경상
2024040428,2024년 3월,야간,서울특별시 금천구,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승합,남,65세 이상,상해없음,보행자,남,41-50세,중상
2024040883,2024년 3월,야간,서울특별시 금천구,경상사고,0,0,2,0,차대차 - 충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세 이상,상해없음,승용,남,21-30세,경상
2024041437,2024년 3월,야간,서울특별시 금천구,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승합,남,61-64세,상해없음,자전거,남,65세 이상,중상
2024041535,2024년 3월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,기타 - 기타,승용,남,31-40세,상해없음,승용,남,61-64세,경상
2024041597,2024년 3월,주간,서울특별시 금천구,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,21-30세,기타불명,,,,
2024041887,2024년 3월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51-60세,상해없음,보행자,여,31-40세,경상
2024042217,2024년 3월,주간,서울특별시 금천구,경상사고,0,0,1,0,차량단독 - 기타,기타,건조,맑음,기타 - 기타,승합,남,41-50세,상해없음,,,,
2024042517,2024년 3월,야간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,기타,건조,맑음,단일로 - 기타,승용,남,31-40세,기타불명,이륜,남,41-50세,경상
2024042518,2024년 3월,야간,서울특별시 금천구,경상사고,0,0,2,0,차대차 - 충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,31-40세,상해없음,승용,남,65세 이상,경상
2024042556,2024년 3월,야간,서울특별시 금천구,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,41-50세,상해없음,보행자,남,65세 이상,중상
2024043097,2024년 3월,야간,서울특별시 금천구,중상사고,0,1,0,0,차량단독 - 전도전복,안전운전불이행,건조,맑음,단일로 - 지하차도(도로)내,자전거,남,61-64세,중상,,,,
2024044144,2024년 3월,야간,서울특별시 금천구,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,41-50세,상해없음,보행자,남,51-60세,부상신고
2024044368,2024년 3월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,65세 이상,상해없음,승용,남,21-30세,경상
2024045374,2024년 4월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,41-50세,상해없음,보행자,여,61-64세,경상
2024045919,2024년 4월,주간,서울특별시 금천구,경상사고,0,0,1,0,차대차 - 충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,51-60세,기타불명,화물,남,61-64세,경상
