사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,좌표계,X좌표,Y좌표
2021102600100270,2021-10-26 14:00:00,화요일,서울특별시 강서구 화곡동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),여,23,중상,승합,남,48,상해없음,EPSG:5181,185737.63956203,448662.2234868
2021102600100576,2021-10-26 22:00:00,화요일,서울특별시 구로구 구로동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,정보없음,맑음,교차로 - 교차로안,개인형이동수단(PM),여,14,상해없음,보행자,남,46,중상,EPSG:5181,190169.04020615,443818.93978937
2021102700100420,2021-10-27 18:00:00,수요일,서울특별시 동작구 사당동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,정보없음,맑음,교차로 - 교차로안,개인형이동수단(PM),남,29,중상,승용,남,49,상해없음,EPSG:5181,198383.41828589,441892.80890629
2021102800100223,2021-10-28 11:00:00,목요일,서울특별시 성동구 성수동2가,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),남,27,상해없음,보행자,여,37,경상,EPSG:5181,205241.14983791,449415.18440768
2021102800100596,2021-10-28 20:00:00,목요일,서울특별시 노원구 상계동,사망사고,1,0,0,0,차량단독 - 공작물충돌,안전운전불이행,정보없음,맑음,교차로 - 교차로부근,개인형이동수단(PM),남,17,사망,,,,,EPSG:5181,206749.93507817,463468.79139568
2021103000100394,2021-10-30 18:00:00,토요일,서울특별시 강남구 대치동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,정보없음,맑음,기타 - 기타,개인형이동수단(PM),남,15,상해없음,자전거,남,12,부상신고,EPSG:5181,204998.7522519,444201.83392434
2021110100100001,2021-11-01 00:00:00,월요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),남,27,상해없음,보행자,남,26,경상,EPSG:5181,206064.48416969,449037.41121706
2021110100100248,2021-11-01 13:00:00,월요일,서울특별시 중랑구 면목동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전거리미확보,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),남,55,부상신고,승합,남,39,상해없음,EPSG:5181,207187.00663247,453536.16807803
2021110300100442,2021-11-03 18:00:00,수요일,서울특별시 은평구 응암동,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,정보없음,맑음,기타 - 기타,개인형이동수단(PM),남,69,상해없음,보행자,남,8,경상,EPSG:5181,193936.15127484,455730.51087831
2021110300100550,2021-11-03 20:00:00,수요일,서울특별시 서대문구 남가좌동,중상사고,0,1,0,0,차대사람 - 기타,기타,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),남,28,상해없음,보행자,여,40,중상,EPSG:5181,192263.19939096,452218.26529521
2021110500100298,2021-11-05 14:00:00,금요일,서울특별시 강북구 수유동,중상사고,0,2,0,0,차대사람 - 횡단중,신호위반,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),남,41,상해없음,보행자,여,60,중상,EPSG:5181,202653.25790002,460289.70192024
2021110600100351,2021-11-06 16:00:00,토요일,서울특별시 영등포구 대림동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,정보없음,맑음,교차로 - 교차로안,개인형이동수단(PM),여,55,경상,승용,여,50,기타불명,EPSG:5181,191087.31103737,443268.60638422
2021110700100461,2021-11-07 22:00:00,일요일,서울특별시 강동구 천호동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,정보없음,맑음,교차로 - 교차로안,개인형이동수단(PM),남,45,경상,승용,여,36,상해없음,EPSG:5181,212730.79479477,449481.02411141
2021110800100061,2021-11-08 07:00:00,월요일,서울특별시 종로구 창신동,중상사고,0,1,0,1,차대사람 - 보도통행중,기타,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),여,52,부상신고,보행자,여,60,중상,EPSG:5181,201053.03892352,452511.1325232
2021111100100281,2021-11-11 13:00:00,목요일,서울특별시 서초구 반포동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),남,33,중상,이륜,남,71,상해없음,EPSG:5181,198660.58159914,444519.30059014
2021111100100593,2021-11-11 21:00:00,목요일,서울특별시 관악구 봉천동,경상사고,0,0,2,0,차대사람 - 기타,안전운전불이행,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),여,28,기타불명,보행자,여,25,경상,EPSG:5181,196577.96817825,442034.28077402
2021111100100643,2021-11-11 23:00:00,목요일,서울특별시 관악구 봉천동,중상사고,0,1,0,0,차대차 - 측면충돌,직진우회전진행방해,정보없음,기타,교차로 - 교차로안,개인형이동수단(PM),남,24,중상,승용,남,73,상해없음,EPSG:5181,195083.64307245,442175.40337485
2021111200100084,2021-11-12 08:00:00,금요일,서울특별시 종로구 연지동,부상신고사고,0,0,0,1,차대사람 - 횡단중,신호위반,정보없음,맑음,교차로 - 교차로안,개인형이동수단(PM),기타불명,,기타불명,보행자,남,9,부상신고,EPSG:5181,200169.90994037,452658.49249151
2021111300100472,2021-11-13 18:00:00,토요일,서울특별시 노원구 상계동,경상사고,0,0,1,0,차대사람 - 보도통행중,안전운전불이행,정보없음,맑음,교차로 - 교차로부근,개인형이동수단(PM),남,17,상해없음,보행자,남,63,경상,EPSG:5181,204585.41294211,464343.59796609
2021111300100610,2021-11-13 22:00:00,토요일,서울특별시 금천구 독산동,경상사고,0,0,2,0,차대차 - 정면충돌,중앙선침범,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),남,29,경상,승용,남,58,경상,EPSG:5181,190936.22477828,440824.8752356
2021111400100018,2021-11-14 01:00:00,일요일,서울특별시 마포구 상수동,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),여,25,기타불명,보행자,남,32,경상,EPSG:5181,193369.55517314,449786.21872493
2021111400100053,2021-11-14 03:00:00,일요일,서울특별시 강남구 역삼동,부상신고사고,0,0,0,1,차량단독 - 기타,기타,정보없음,맑음,기타 - 기타,개인형이동수단(PM),남,31,부상신고,,,,,EPSG:5181,203619.6064501,444691.70348039
2021111400100108,2021-11-14 10:00:00,일요일,서울특별시 영등포구 여의도동,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),여,23,상해없음,보행자,여,65,경상,EPSG:5181,193322.21221661,446836.83792805
2021111500100087,2021-11-15 08:00:00,월요일,서울특별시 마포구 용강동,부상신고사고,0,0,0,1,차대사람 - 횡단중,보행자보호의무위반,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),남,44,상해없음,보행자,여,74,부상신고,EPSG:5181,194762.52287208,449140.37592923
2021111600100101,2021-11-16 08:00:00,화요일,서울특별시 성동구 성수동2가,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),여,19,상해없음,보행자,여,30,경상,EPSG:5181,205206.5838339,449330.9673316
2021111800100002,2021-11-18 00:00:00,목요일,서울특별시 강남구 논현동,중상사고,0,1,0,0,차대차 - 측면충돌,기타,정보없음,맑음,교차로 - 교차로안,개인형이동수단(PM),여,28,중상,승용,남,27,상해없음,EPSG:5181,202508.58897621,446683.58561723
2021111800100581,2021-11-18 22:00:00,목요일,서울특별시 동작구 사당동,부상신고사고,0,0,0,1,차량단독 - 기타,안전운전불이행,정보없음,맑음,기타 - 기타,개인형이동수단(PM),남,33,부상신고,,,,,EPSG:5181,198159.57443056,442788.96854022
2021111900100189,2021-11-19 11:00:00,금요일,서울특별시 영등포구 양평동3가,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,정보없음,맑음,교차로 - 교차로부근,개인형이동수단(PM),남,30,부상신고,승용,남,45,상해없음,EPSG:5181,190487.44864182,447718.11106187
2021111900100669,2021-11-19 23:00:00,금요일,서울특별시 성동구 성수동2가,경상사고,0,0,1,0,차대사람 - 기타,신호위반,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),기타불명,,기타불명,보행자,남,27,경상,EPSG:5181,205588.97437718,449285.9821827
2021112000100057,2021-11-20 04:00:00,토요일,서울특별시 중구 신당동,경상사고,0,0,1,0,차대차 - 측면충돌,중앙선침범,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),남,39,경상,화물,남,38,상해없음,EPSG:5181,200428.41548919,450137.8830456
2021112000100316,2021-11-20 15:00:00,토요일,서울특별시 송파구 잠실동,중상사고,0,1,0,0,차대차 - 정면충돌,안전운전불이행,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),남,29,상해없음,자전거,남,51,중상,EPSG:5181,208581.48602204,445273.28654242
2021112100100011,2021-11-21 01:00:00,일요일,서울특별시 송파구 삼전동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,정보없음,기타,기타 - 기타,개인형이동수단(PM),남,34,경상,승용,남,21,기타불명,EPSG:5181,207747.37644384,444854.68956831
2021112200100029,2021-11-22 02:00:00,월요일,서울특별시 마포구 연남동,경상사고,0,0,1,0,차대차 - 기타,신호위반,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),남,25,경상,화물,남,52,기타불명,EPSG:5181,192937.2955213,451308.50286476
2021112300100001,2021-11-23 00:00:00,화요일,서울특별시 동작구 사당동,부상신고사고,0,0,0,1,차량단독 - 기타,안전운전불이행,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),남,28,부상신고,,,,,EPSG:5181,197495.50602655,442188.21054896
2021112400100161,2021-11-24 11:00:00,수요일,서울특별시 서대문구 창천동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,정보없음,맑음,교차로 - 교차로안,개인형이동수단(PM),남,22,부상신고,승용,여,37,상해없음,EPSG:5181,194259.461758,450996.41432413
2021112500100554,2021-11-25 19:00:00,목요일,서울특별시 강서구 마곡동,중상사고,0,1,0,0,차대차 - 정면충돌,안전운전불이행,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),남,17,상해없음,자전거,여,66,중상,EPSG:5181,183812.05451349,452210.31027411
2021112600100019,2021-11-26 01:00:00,금요일,서울특별시 서대문구 북가좌동,경상사고,0,0,1,0,차대차 - 측면충돌,불법유턴,정보없음,맑음,교차로 - 교차로횡단보도내,개인형이동수단(PM),남,25,상해없음,승용,남,55,경상,EPSG:5181,191474.65322548,453016.37499728
2021112700100153,2021-11-27 11:00:00,토요일,서울특별시 은평구 녹번동,경상사고,0,0,2,1,차대차 - 측면충돌,안전운전불이행,정보없음,맑음,교차로 - 교차로부근,개인형이동수단(PM),남,42,부상신고,이륜,남,55,경상,EPSG:5181,193491.19990325,455877.19869069
2021112900100150,2021-11-29 09:00:00,월요일,서울특별시 송파구 잠실동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,정보없음,기타,교차로 - 교차로부근,개인형이동수단(PM),여,27,경상,화물,남,45,상해없음,EPSG:5181,207559.8065766,445701.03050436
2021112900100478,2021-11-29 18:00:00,월요일,서울특별시 관악구 봉천동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,정보없음,맑음,교차로 - 교차로횡단보도내,개인형이동수단(PM),남,31,상해없음,보행자,여,29,경상,EPSG:5181,195859.05060507,442531.65660132
2021120100100512,2021-12-01 19:00:00,수요일,서울특별시 동작구 노량진동,경상사고,0,0,1,0,차대사람 - 보도통행중,안전운전불이행,정보없음,맑음,기타 - 기타,개인형이동수단(PM),남,25,상해없음,보행자,남,23,경상,EPSG:5181,194837.89106043,446065.5944022
2021120200100091,2021-12-02 08:00:00,목요일,서울특별시 중랑구 신내동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,정보없음,맑음,교차로 - 교차로부근,개인형이동수단(PM),남,26,경상,승용,여,55,상해없음,EPSG:5181,208370.03605409,457376.99561997
2021120200100457,2021-12-02 18:00:00,목요일,서울특별시 서초구 방배동,경상사고,0,0,1,0,차대사람 - 보도통행중,안전운전불이행,정보없음,맑음,기타 - 기타,개인형이동수단(PM),여,22,상해없음,보행자,여,36,경상,EPSG:5181,198452.82495736,442951.58846089
2021120500100145,2021-12-05 12:00:00,일요일,서울특별시 마포구 서교동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,정보없음,맑음,교차로 - 교차로안,개인형이동수단(PM),남,41,상해없음,보행자,여,27,경상,EPSG:5181,193298.41851508,450371.06443169
2021120500100288,2021-12-05 17:00:00,일요일,서울특별시 강북구 수유동,경상사고,0,0,1,0,차대차 - 기타,중앙선침범,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),여,50,상해없음,이륜,남,29,경상,EPSG:5181,202183.61894948,460750.38071613
2021120700100390,2021-12-07 17:00:00,화요일,서울특별시 동작구 상도동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),여,34,경상,승용,남,51,상해없음,EPSG:5181,194961.84579572,444388.60795822
2021121000100017,2021-12-10 01:00:00,금요일,서울특별시 송파구 방이동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,정보없음,맑음,교차로 - 교차로안,개인형이동수단(PM),남,51,중상,승용,남,44,상해없음,EPSG:5181,209651.81261012,445857.20520622
2021121000100217,2021-12-10 12:00:00,금요일,서울특별시 동대문구 답십리동,부상신고사고,0,0,0,1,차대차 - 기타,직진우회전진행방해,정보없음,흐림,교차로 - 교차로안,개인형이동수단(PM),남,34,부상신고,승용,여,69,상해없음,EPSG:5181,204468.90734639,452600.33740349
2021121200100036,2021-12-12 02:00:00,일요일,서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,정보없음,맑음,교차로 - 교차로횡단보도내,개인형이동수단(PM),남,27,경상,승용,남,32,상해없음,EPSG:5181,203555.34832831,445488.67617275
2021121200100199,2021-12-12 15:00:00,일요일,서울특별시 동작구 노량진동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,정보없음,맑음,교차로 - 교차로안,개인형이동수단(PM),남,14,상해없음,보행자,여,39,경상,EPSG:5181,194819.69890122,445159.14930147
2021121300100308,2021-12-13 14:00:00,월요일,서울특별시 용산구 한강로2가,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,정보없음,맑음,기타 - 기타,개인형이동수단(PM),여,29,상해없음,보행자,여,58,경상,EPSG:5181,197045.40968214,447633.92803441
2021121300100435,2021-12-13 18:00:00,월요일,서울특별시 중구 쌍림동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),남,19,부상신고,이륜,남,25,기타불명,EPSG:5181,200397.89864908,451549.27202243
2021121500100413,2021-12-15 18:00:00,수요일,서울특별시 관악구 신림동,경상사고,0,0,1,0,차대사람 - 보도통행중,안전운전불이행,정보없음,맑음,기타 - 기타,개인형이동수단(PM),남,24,상해없음,보행자,남,29,경상,EPSG:5181,193616.02510418,442750.83362909
2021121600100274,2021-12-16 15:00:00,목요일,서울특별시 송파구 마천동,부상신고사고,0,0,0,1,차대차 - 측면충돌,신호위반,정보없음,맑음,교차로 - 교차로안,개인형이동수단(PM),남,68,부상신고,승용,남,74,상해없음,EPSG:5181,213084.83331032,444418.85941208
2021121600100377,2021-12-16 18:00:00,목요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),여,23,상해없음,자전거,남,42,경상,EPSG:5181,206246.63733645,449774.67204679
2021121800100002,2021-12-18 00:00:00,토요일,서울특별시 마포구 동교동,경상사고,0,0,2,0,차대사람 - 보도통행중,안전운전불이행,정보없음,맑음,기타 - 기타,개인형이동수단(PM),남,20,상해없음,보행자,여,25,경상,EPSG:5181,193261.20315821,450785.02501865
2021121900100295,2021-12-19 20:00:00,일요일,서울특별시 강북구 수유동,경상사고,0,0,2,0,차대사람 - 기타,신호위반,정보없음,맑음,교차로 - 교차로안,개인형이동수단(PM),남,21,상해없음,보행자,남,65,경상,EPSG:5181,201512.84314573,459720.40310026
2021121900100358,2021-12-19 23:00:00,일요일,서울특별시 송파구 잠실동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,정보없음,맑음,교차로 - 교차로횡단보도내,개인형이동수단(PM),여,20,경상,승용,남,18,상해없음,EPSG:5181,209173.69114964,445467.50958809
2021122000100288,2021-12-20 15:00:00,월요일,서울특별시 영등포구 양평동5가,경상사고,0,0,1,0,차대차 - 측면충돌,직진우회전진행방해,정보없음,맑음,교차로 - 교차로안,개인형이동수단(PM),남,32,경상,승용,남,47,상해없음,EPSG:5181,190635.75372085,448988.38175709
2021122000100506,2021-12-20 19:00:00,월요일,서울특별시 구로구 오류동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),남,61,상해없음,이륜,남,40,경상,EPSG:5181,185238.83080614,443508.64474644
2021122100100273,2021-12-21 15:00:00,화요일,서울특별시 동작구 상도동,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,정보없음,맑음,교차로 - 교차로부근,개인형이동수단(PM),남,17,부상신고,이륜,남,19,상해없음,EPSG:5181,196018.560354,443954.05196184
2021122200100347,2021-12-22 16:00:00,수요일,서울특별시 강서구 마곡동,중상사고,0,1,0,0,차량단독 - 기타,기타,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),여,24,중상,,,,,EPSG:5181,184573.94994208,452283.39015167
2021122300100154,2021-12-23 11:00:00,목요일,서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,정보없음,맑음,교차로 - 교차로부근,개인형이동수단(PM),남,18,경상,승용,남,40,상해없음,EPSG:5181,204097.21173797,443859.91173913
2021122800100515,2021-12-28 22:00:00,화요일,서울특별시 종로구 종로1가,중상사고,0,1,0,0,차대차 - 기타,불법유턴,정보없음,맑음,교차로 - 교차로횡단보도내,개인형이동수단(PM),남,47,중상,승합,남,59,상해없음,EPSG:5181,197999.79775891,452332.8224699
2021122900100086,2021-12-29 09:00:00,수요일,서울특별시 중랑구 상봉동,부상신고사고,0,0,0,1,차대차 - 측면충돌,불법유턴,정보없음,맑음,교차로 - 교차로안,개인형이동수단(PM),남,24,부상신고,승용,남,31,상해없음,EPSG:5181,207293.73121796,455099.3581697
2021122900100089,2021-12-29 09:00:00,수요일,서울특별시 강남구 청담동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,정보없음,맑음,교차로 - 교차로횡단보도내,개인형이동수단(PM),남,36,경상,승용,남,44,상해없음,EPSG:5181,204325.47183565,446840.30029671
2021123000100141,2021-12-30 11:00:00,목요일,서울특별시 양천구 신월동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,정보없음,맑음,단일로 - 기타,개인형이동수단(PM),남,62,중상,승용,남,67,상해없음,EPSG:5181,184868.76443644,448577.57359732
2021123000100240,2021-12-30 14:00:00,목요일,서울특별시 관악구 봉천동,경상사고,0,0,1,0,차대사람 - 보도통행중,안전운전불이행,정보없음,맑음,기타 - 기타,개인형이동수단(PM),남,26,상해없음,보행자,여,29,경상,EPSG:5181,196429.26180959,442156.53866882
